0:00:00.046880: Frequency: 2.5223372357846707e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4390.46630859375
0:18:36.229798: Frequency: 0.550241231918335, Amplitude: 89.99993133544922, Offset: 6.213997151946588e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6768.00537109375
0:18:36.307925: Frequency: 0.5502309799194336, Amplitude: 89.99993133544922, Offset: 5.949665962377102e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6768.302734375
0:18:36.401666: Frequency: 0.5502208471298218, Amplitude: 89.99993133544922, Offset: 5.687851387103248e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6768.61083984375
0:18:36.479787: Frequency: 0.5502112507820129, Amplitude: 89.99993133544922, Offset: 5.440337441131456e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6768.9150390625
0:18:36.573534: Frequency: 0.5502026081085205, Amplitude: 89.99993133544922, Offset: 5.2169027227910825e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6769.20166015625
0:18:36.682912: Frequency: 0.5501909852027893, Amplitude: 89.99993133544922, Offset: 4.917565249698353e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6769.60546875
0:18:36.776665: Frequency: 0.5501828789710999, Amplitude: 89.99993133544922, Offset: 4.708377890228593e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6769.90283203125
0:18:36.854776: Frequency: 0.5501750111579895, Amplitude: 89.99993133544922, Offset: 4.50578316024088e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6770.20361328125
0:18:36.948544: Frequency: 0.5501672625541687, Amplitude: 89.99993133544922, Offset: 4.307503666072734e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6770.51123046875
0:18:37.042308: Frequency: 0.5501600503921509, Amplitude: 89.99993133544922, Offset: 4.1221626001738975e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6770.81201171875
0:18:37.167298: Frequency: 0.5501502156257629, Amplitude: 89.99993133544922, Offset: 3.867874706729786e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6771.24755859375
0:18:37.229784: Frequency: 0.5501449108123779, Amplitude: 89.99993133544922, Offset: 3.731742946343974e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6771.49267578125
0:18:37.323539: Frequency: 0.5501387119293213, Amplitude: 89.99993133544922, Offset: 3.571177263280081e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6771.79296875
0:18:37.448545: Frequency: 0.5501303672790527, Amplitude: 89.99993133544922, Offset: 3.3560179906599327e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6772.2177734375
0:18:37.511037: Frequency: 0.5501254796981812, Amplitude: 89.99993133544922, Offset: 3.229670453431643e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6772.48046875
0:18:37.604799: Frequency: 0.5267238616943359, Amplitude: 89.99993133544922, Offset: 3.0922843563649556e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6772.77490234375
0:18:37.714172: Frequency: 0.4967564344406128, Amplitude: 89.99993133544922, Offset: 2.916351973625542e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6773.1513671875
0:18:37.807915: Frequency: 0.47562503814697266, Amplitude: 89.99993133544922, Offset: 2.792294072332799e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6773.4169921875
0:18:37.886043: Frequency: 0.4553925395011902, Amplitude: 89.99993133544922, Offset: 2.6735132524758996e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6773.6708984375
0:18:37.979788: Frequency: 0.4366897940635681, Amplitude: 89.99993133544922, Offset: 2.5637134634017333e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6773.90576171875
0:18:38.057914: Frequency: 0.4176863729953766, Amplitude: 89.99993133544922, Offset: 2.4521483054642562e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6774.14453125
0:18:38.182929: Frequency: 0.3935210406780243, Amplitude: 89.99993133544922, Offset: 2.3102788894775315e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6774.44775390625
0:18:38.261048: Frequency: 0.3771663010120392, Amplitude: 89.99993133544922, Offset: 2.2142637344393163e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6774.6533203125
0:18:38.354788: Frequency: 0.360752671957016, Amplitude: 89.99993133544922, Offset: 2.1179029833411764e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6774.859375
0:18:38.479804: Frequency: 0.3381527066230774, Amplitude: 89.99993133544922, Offset: 1.9852233785237933e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6775.1435546875
0:18:38.557933: Frequency: 0.32393336296081543, Amplitude: 89.99993133544922, Offset: 1.9017446419771867e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6775.322265625
0:18:38.651676: Frequency: 0.3101539611816406, Amplitude: 89.99993133544922, Offset: 1.8208486941752158e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6775.4951171875
0:18:38.729803: Frequency: 0.297416090965271, Amplitude: 89.99993133544922, Offset: 1.7460674308973593e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6775.6552734375
0:18:38.839738: Frequency: 0.2802075445652008, Amplitude: 89.99993133544922, Offset: 1.6450398922193178e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6775.87158203125
0:18:38.886610: Frequency: 0.27390286326408386, Amplitude: 89.99993133544922, Offset: 1.608026537657775e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6775.95068359375
0:18:39.011639: Frequency: 0.25674405694007874, Amplitude: 89.99993133544922, Offset: 1.5072906628637197e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6776.16650390625
0:18:39.105628: Frequency: 0.24619972705841064, Amplitude: 89.99993133544922, Offset: 1.4453869473620887e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6776.298828125
0:18:39.199384: Frequency: 0.23572596907615662, Amplitude: 89.99993133544922, Offset: 1.3838977320654081e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6776.4306640625
0:18:39.277480: Frequency: 0.22535273432731628, Amplitude: 89.99993133544922, Offset: 1.3229986274177228e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6776.56103515625
0:18:39.402503: Frequency: 0.21198955178260803, Amplitude: 79.53944396972656, Offset: 1.2445461711452335e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6776.728515625
0:18:39.480617: Frequency: 0.203179270029068, Amplitude: 72.99812316894531, Offset: 1.1928228155964765e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6776.83935546875
0:18:39.574378: Frequency: 0.19443677365779877, Amplitude: 66.78496551513672, Offset: 1.1414974166404187e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6776.94921875
0:18:39.652504: Frequency: 0.18721169233322144, Amplitude: 61.8671875, Offset: 1.0990805047273732e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6777.0400390625
0:18:39.761886: Frequency: 0.17557349801063538, Amplitude: 54.33784103393555, Offset: 1.0307550552582481e-17, Phase Shift: 1.2611686178923354e-44, Phase: 6777.1865234375
0:18:39.855625: Frequency: 0.16913577914237976, Amplitude: 50.3892707824707, Offset: 9.929605940442715e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6777.267578125
0:18:39.933756: Frequency: 0.16194112598896027, Amplitude: 46.14896011352539, Offset: 9.507223531435375e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6777.3583984375
0:18:40.027495: Frequency: 0.15481466054916382, Amplitude: 42.1328010559082, Offset: 9.088843849412179e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6777.44775390625
0:18:40.152505: Frequency: 0.14533883333206177, Amplitude: 37.08250045776367, Offset: 8.532538417690666e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6777.56689453125
0:18:40.230618: Frequency: 0.13922755420207977, Amplitude: 33.997459411621094, Offset: 8.173757925982529e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6777.6435546875
0:18:40.324981: Frequency: 0.13337302207946777, Amplitude: 31.168872833251953, Offset: 7.830051146576945e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6777.71728515625
0:18:40.387485: Frequency: 0.12769949436187744, Amplitude: 28.545856475830078, Offset: 7.496970329320217e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6777.78857421875
0:18:40.496859: Frequency: 0.12208007276058197, Amplitude: 26.061796188354492, Offset: 7.167065885615693e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6777.859375
0:18:40.574976: Frequency: 0.11682715266942978, Amplitude: 23.84357261657715, Offset: 6.8586780640048985e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6777.92529296875
0:18:40.715600: Frequency: 0.10956408083438873, Amplitude: 20.941448211669922, Offset: 6.4322780387623885e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.01708984375
0:18:40.793730: Frequency: 0.1047423854470253, Amplitude: 19.118871688842773, Offset: 6.1492064933890855e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.07763671875
0:18:40.887480: Frequency: 0.10003075748682022, Amplitude: 17.41859245300293, Offset: 5.872596882961047e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.13671875
0:18:40.981236: Frequency: 0.0956287533044815, Amplitude: 15.902721405029297, Offset: 5.614164566493861e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.19189453125
0:18:41.059372: Frequency: 0.09156089276075363, Amplitude: 14.564476013183594, Offset: 5.375349251843676e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.2431640625
0:18:41.153115: Frequency: 0.08757653087377548, Amplitude: 13.310998916625977, Offset: 5.1414353959131746e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.29345703125
0:18:41.278117: Frequency: 0.08213219046592712, Amplitude: 11.690987586975098, Offset: 4.821809084909928e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.36181640625
0:18:41.356758: Frequency: 0.07875902205705643, Amplitude: 10.740744590759277, Offset: 4.623777496771364e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.40380859375
0:18:41.450510: Frequency: 0.07533172518014908, Amplitude: 17.562192916870117, Offset: 4.422568294309678e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.447265625
0:18:41.513048: Frequency: 0.07253247499465942, Amplitude: 22.896223068237305, Offset: 4.25822984047193e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.482421875
0:18:41.653638: Frequency: 0.06805820018053055, Amplitude: 31.001222610473633, Offset: 3.995554501052654e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.5380859375
0:18:41.716152: Frequency: 0.06546283513307571, Amplitude: 35.45787048339844, Offset: 3.843186177859161e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.57080078125
0:18:41.809904: Frequency: 0.06277427822351456, Amplitude: 39.89105224609375, Offset: 3.685346882094242e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.6044921875
0:18:41.888011: Frequency: 0.06004258990287781, Amplitude: 44.20362854003906, Offset: 3.524975172883993e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.63916015625
0:18:42.013010: Frequency: 0.056597381830215454, Amplitude: 49.35783386230469, Offset: 3.322714210273445e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.6826171875
0:18:42.091137: Frequency: 0.05418984219431877, Amplitude: 52.777950286865234, Offset: 3.1813724114404374e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.712890625
0:18:42.216137: Frequency: 0.05108051374554634, Amplitude: 56.96700668334961, Offset: 2.9988301938622352e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.751953125
0:18:42.294271: Frequency: 0.04895760864019394, Amplitude: 59.68364334106445, Offset: 2.8741988909688705e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.77880859375
0:18:42.372396: Frequency: 0.047162625938653946, Amplitude: 61.88631057739258, Offset: 2.768819389652065e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.80126953125
0:18:42.450527: Frequency: 0.04517948254942894, Amplitude: 64.22525787353516, Offset: 2.65239330484492e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.826171875
0:18:42.575520: Frequency: 0.04245750606060028, Amplitude: 67.26737213134766, Offset: 2.4925917298718726e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.85986328125
0:18:42.669275: Frequency: 0.040651414543390274, Amplitude: 69.1804428100586, Offset: 2.386559996642069e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.8828125
0:18:42.747387: Frequency: 0.038922157138586044, Amplitude: 70.9325180053711, Offset: 2.285038672497364e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.90478515625
0:18:42.841149: Frequency: 0.037266455590724945, Amplitude: 72.53714752197266, Offset: 2.187835851535645e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.92578125
0:18:42.966146: Frequency: 0.03491406887769699, Amplitude: 74.69439697265625, Offset: 2.0497320512104762e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.955078125
0:18:43.044287: Frequency: 0.0334288664162159, Amplitude: 75.98243713378906, Offset: 1.9625389428412616e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.9736328125
0:18:43.138013: Frequency: 0.03200680390000343, Amplitude: 77.16215515136719, Offset: 1.879052430796897e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6778.99169921875
0:18:43.216134: Frequency: 0.03083321824669838, Amplitude: 78.09503936767578, Offset: 1.8101536624452114e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.00634765625
0:18:43.341148: Frequency: 0.028931209817528725, Amplitude: 79.5329818725586, Offset: 1.6984907937978765e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.0302734375
0:18:43.419257: Frequency: 0.027700534090399742, Amplitude: 80.41380310058594, Offset: 1.626240289604126e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.04541015625
0:18:43.513021: Frequency: 0.026508621871471405, Amplitude: 81.22972106933594, Offset: 1.556265566070662e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.06005859375
0:18:43.575517: Frequency: 0.025549685582518578, Amplitude: 81.85853576660156, Offset: 1.499968377363339e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.07177734375
0:18:43.700523: Frequency: 0.02397354692220688, Amplitude: 82.84196472167969, Offset: 1.407436438525554e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.091796875
0:18:43.794269: Frequency: 0.02298896387219429, Amplitude: 83.42375183105469, Offset: 1.3496336777058078e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.10400390625
0:18:43.872385: Frequency: 0.0219997838139534, Amplitude: 83.98348236083984, Offset: 1.2915609458136397e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.11669921875
0:18:43.997400: Frequency: 0.02073747292160988, Amplitude: 84.66059875488281, Offset: 1.2174532143495545e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.1328125
0:18:44.075506: Frequency: 0.01984517090022564, Amplitude: 85.11505889892578, Offset: 1.1650680729517244e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.14404296875
0:18:44.153655: Frequency: 0.01898156851530075, Amplitude: 85.5354995727539, Offset: 1.1143677950640882e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.15478515625
0:18:44.247399: Frequency: 0.018229879438877106, Amplitude: 85.88553619384766, Offset: 1.0702377093843842e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.1640625
0:18:44.341150: Frequency: 0.017445502802729607, Amplitude: 86.23571014404297, Offset: 1.0241885646835572e-18, Phase Shift: 1.2611686178923354e-44, Phase: 6779.173828125
0:18:44.450520: Frequency: 0.016444489359855652, Amplitude: 86.65937042236328, Offset: 9.654212078719976e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.1865234375
0:18:44.544276: Frequency: 0.015736931934952736, Amplitude: 86.94368743896484, Offset: 9.238819552683862e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.1953125
0:18:44.606844: Frequency: 0.015159953385591507, Amplitude: 87.1657485961914, Offset: 8.900087023891866e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.20263671875
0:18:44.747387: Frequency: 0.014224765822291374, Amplitude: 87.50809478759766, Offset: 8.351058300018982e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.21484375
0:18:44.825517: Frequency: 0.013605760410428047, Amplitude: 87.7225570678711, Offset: 7.987653558493944e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.22265625
0:18:44.919275: Frequency: 0.013026988133788109, Amplitude: 87.91421508789062, Offset: 7.647868959360356e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.22998046875
0:18:44.997396: Frequency: 0.01246646884828806, Amplitude: 88.09173583984375, Offset: 7.318800485062394e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.2373046875
0:18:45.091149: Frequency: 0.011930074542760849, Amplitude: 88.25414276123047, Offset: 7.003894376827105e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.244140625
0:18:45.216136: Frequency: 0.011211304925382137, Amplitude: 88.460205078125, Offset: 6.5819195610666e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.25341796875
0:18:45.278634: Frequency: 0.010794703848659992, Amplitude: 88.5735855102539, Offset: 6.337341899474218e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.25830078125
0:18:45.372388: Frequency: 0.01034079771488905, Amplitude: 88.69225311279297, Offset: 6.070863080200846e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.26416015625
0:18:45.481773: Frequency: 0.009752433747053146, Amplitude: 88.83821868896484, Offset: 5.725447966035187e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.271484375
0:18:45.559914: Frequency: 0.015649843961000443, Amplitude: 88.93487548828125, Offset: 5.484692912848566e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.27783203125
0:18:45.669262: Frequency: 0.03677910938858986, Amplitude: 89.0498275756836, Offset: 5.183177307766861e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.29345703125
0:18:45.747390: Frequency: 0.0639774352312088, Amplitude: 89.12159729003906, Offset: 4.985519398470018e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.314453125
0:18:45.825532: Frequency: 0.10287853330373764, Amplitude: 89.19384002685547, Offset: 4.778320994783142e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.353515625
0:18:45.934892: Frequency: 0.1419178992509842, Amplitude: 89.26322174072266, Offset: 4.570386400351093e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.416015625
0:18:46.028649: Frequency: 0.1805165857076645, Amplitude: 89.32874298095703, Offset: 4.364798930907164e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.50244140625
0:18:46.106761: Frequency: 0.21657918393611908, Amplitude: 89.38716125488281, Offset: 4.1727195793601665e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.6083984375
0:18:46.247411: Frequency: 0.2664070427417755, Amplitude: 89.46343231201172, Offset: 3.9073222987377075e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.798828125
0:18:46.325526: Frequency: 0.2972535192966461, Amplitude: 89.50807189941406, Offset: 3.7430253590269523e-19, Phase Shift: 1.2611686178923354e-44, Phase: 6779.9453125
